buyer_name,market_based_value,static_pe,net_profit_t_1,net_profit_t_2,net_profit_t_3,sale_at,year,pricing_method,ps,target_business,buyer_stock_code,dynamic_pe,support_fund_use,bargain_value,profit_based_value,pb,capital_based_value,target_name,target_income,net_profit_t,target_net_asset,net_profit,target_estimate_value,memo,value_at,growth_ratio,support_fund,bargain_type,consultant,target_industry,payment_type,buyer_industry
蒙草抗旱,57200,12.732189958900001,5395.89,6480,7776,2013-12-25 00:00:00,2013.0,收益法,,园林景观设计和施工,300355.SZ,10.6006608734,用于支付本次交易的现金对价,39900.0,57000,,-,"浙江普天园林建筑发展有限
公司100%股权",,4690.4,28612.9,4492.55,57200.0,,2013-07-31 00:00:00,0.999098308805,1.33,产业收购,华泰联合,建筑业,股份+现金,建筑装饰
上海莱士,181513.45,25.302826468800006,8243.69,10485.48,13423.24,2014-01-09 00:00:00,2014.0,收益法,,血液制品,002252.SZ,22.0184710973,用于邦和药业的持续发展，以及补充本公司的营运资金,180000.0,180695.6,,,邦和药业100%股权,,7876.64,26424.92,7173.643238,181513.45,,2013-04-30 00:00:00,5.86902552591,4.9972,集团整体上市,中信证券,医药、生物制品,100%股份,医药生物
视觉中国,,131.398198122,9202.07,12102.98,15653.66,2014-01-09 00:00:00,2014.0,收益法,,信息传播服务业,000681.SZ,27.038807572600003,无,248813.0,120556,,12554.48,华夏视觉100%股权、汉华易美100%股权,,5424.98,14900.97,1893.58,248813.0,,2013-06-30 00:00:00,15.6977720242,无,借壳上市,西南证券,社会服务业,100%股份,传媒
华谊兄弟,276050.52,16.1234793504,16502.93,20721.32,23561.56,2014-01-16 00:00:00,2014.0,收益法,,电视剧制作发行,300027.SZ,13.8794601928,用于支付标的资产现金对价及补充公司流动资金,67161.6,229051.76,,,银汉科技50.88%股权,,14399.69,47613.78,14206.1,229051.76,,2013-04-30 00:00:00,3.81061911069,不超过2.2.4亿元,借壳上市,中信建投,社会服务业,股份+现金,传媒
长城影视,,213.813815217,11000,14300,18590,2014-01-16 00:00:00,2014.0,收益法,,移动网游,002071.SZ,12.063375454500001,无,229051.76,132697.13,,8379.66,长城影视100%股权,,10976.06,8348.87,620.62,132697.13,,2013-06-30 00:00:00,14.8940227839,无,产业收购,宏源证券,信息技术业,100%股份,轻工制造
神州泰岳,,77.54510699949999,8000,11000,15000,2014-01-17 00:00:00,2014.0,收益法,,软件和信息技术服务业,300002.SZ,15.1875,无,121500.0,122093.74,,7641.85,壳木软件100%股权,,9904.19,4260.47,1566.83,121500.0,,2013-06-30 00:00:00,27.5179804106,无,产业收购,中信证券,信息技术业,股份+现金,计算机
互动娱乐,,54.4921687474,6000,8000,9700,2014-01-22 00:00:00,2014.0,收益法,,网络游戏与互联网广告,300043.SZ,13.5454816667,将用于支付标的资产现金对价,81200.0,81272.89,,7809.38,天拓科技100%的股权,,6019.9,5770.22,1491.46,81272.89,,2013-09-30 00:00:00,13.0848858449,不超过2.71亿元,产业收购,广发证券,信息技术业,股份+现金,传媒
华邦颖泰,,19.0408037555,10745.09,12108.77,13962.31,2014-01-22 00:00:00,2014.0,收益法,,精细化工业,002004.SZ,12.370181171099999,"其中19,522.08万元用于支付标的资产现金购买价款，20,377.92万元用于满足标的资产项目建设需要",132918.71,84968.33,,48587.5,山东福尔 100%股权、凯盛新材100%股权,,7049.31,55845.48,6980.73,132918.71,,2013-06-30 00:00:00,1.38011581242,不超过3.99亿元,产业收购,西南证券,石油、化学、塑胶、塑料,股份+现金,化工
兴源过滤,,17.1692919563,3023.91,2998.34,3010.98,2014-01-22 00:00:00,2014.0,收益法,,水利工程建筑,300266.SZ,12.6534850574,"全部用于本次交易的部分现
金对价支付",36372.43,38263,,28552.12,浙江疏浚95.0893%股权,,3049.08,17145.692714,2228.571807,38263.0,,2013-06-30 00:00:00,1.23163920165,不超过0.58亿元,产业收购,中信建投,建筑业,股份+现金,机械设备
广陆数测,,,,,,2014-01-23 00:00:00,2014.0,收益法,,广电传媒,002175.SZ,,"其中3,752.28万元用于向中辉世纪支付其持有的中辉乾坤15%股权的转让款，剩余3,000万元用于德州数字电视整体转换投入",25015.21,,,,中辉乾坤 100%股权,,,11663.34,,25015.21,,,1.14477242368,不超过0.68亿元,产业收购,安信证券,传播与文化产业,股份+现金,机械设备
*ST合泰,,,,,,2014-01-23 00:00:00,2014.0,收益法,,触摸屏和中小尺寸液晶显示屏,002217.SZ,,将用于合力泰投资建设无缝贴合触显一体化模组和触摸屏盖板玻璃两个募投项目,276960.74,,,,合力泰 100%的股权,,,33960.5,,276960.74,,,7.15537874884,3.726,借壳上市,华泰联合,信息技术业,100%股份,化工
建投能源,,,,,,2014-01-24 00:00:00,2014.0,收益法、资产基础法,,火力发电,000600.SZ,,主要用于补充流动资金,,,,,宣化热电100%股权、沧东发电40%股权、三河发电15%股权,,,510637.39,,836867.71,,,0.638868845856,不超过9亿元,集团整体上市,招商证券,电力、煤气及水的生产和供应业,100%股份,公用事业
信邦制药,,,,,,2014-02-19 00:00:00,2014.0,收益法,,医药,002390.SZ,,用于科开医药控股子公司肿瘤医院综合楼建设项目和补充科开医药营运资金,,,,,科开医药100%股权,,,22814.51,,99689.36,,,3.36955954785,3.1,集团整体上市,西南证券,医药、生物制品,股份+现金,医药生物
科大智能,,,,,,2014-02-19 00:00:00,2014.0,收益法,,智能制造装备,300222.SZ,,"7,888 万元将用于支付收购永乾机电股权的现金对价款；9,612 万元用于对永乾机电进行增资，以补充永乾机电的营运资金",,,,,永乾机电100%股权,,,8138.84,,52612.06,,,5.4643192396,1.75,产业收购,国元证券,机械、设备、仪表,股份+现金,电气设备
省广股份,,,,,,2014-02-20 00:00:00,2014.0,收益法,,广告业,002400.SZ,,"14,250万元用于支付收购雅润文化股权的现金对价款，3,500万元以提供贷款的方式用于雅润文化运营资金安排，其余1,250万元将用于支付与本次收购相关的中介费用及相关税费，如有剩余，将用于补充流动资金",,,,,雅润文化 100%股权,,,28676.13,,57000.0,,,0.987715915641,1.9,产业收购,招商证券,传播与文化产业,75%股份+25%现金,传媒
东华软件,,,,,,2014-02-20 00:00:00,2014.0,收益法,,,002065.SZ,,支付本次收购标的资产的现金对价和补充公司流动资金,58300.0,,,,威锐达 100%股权,,,2923.23,,58681.35,,,19.0741474328,不超过1.94亿元,产业收购,华泰联合,信息技术业,股份+现金,计算机
大唐电信,,66.1653045799,12933.99,16563.11,20254.64,2014-02-26 00:00:00,2014.0,收益法,,网页游戏和移动终端游戏,600198.SH,12.9947858318,用于支付购买目标资产的部分现金对价,168074.43,168074.43,,112264.05,要玩娱乐100%股权,,,10452.8,2540.22,168074.43,,2013-03-31 00:00:00,15.079369164200001,4.2,产业收购,西南证券,信息技术业,65%股份+35%现金,通信
掌趣科技,,-77806.1518325,17250,24750,30920,2014-02-26 00:00:00,2014.0,收益法,,移动网络游戏,300315.SZ,17.230115942,将用于支付收购玩蟹科技、上游信息现金对价款,255300.0,174336.34,,7421.1,玩蟹科技 100%股权、上游信息70%股权,,11938.95,9129.69,-3.82,297219.5,,2013-06-30 00:00:00,31.5552674844,8.51,产业收购,华泰联合,信息技术业,股份+现金,传媒
奥飞动漫,,-698.9857672060001,5580,7405,9655,2014-02-26 00:00:00,2014.0,收益法,,165软件和信息技术服务业,002292.SZ,14.0540698925,拟用于支付本次交易的部分现金对价,69200.0,34444.8,,1596.35,方寸科技100%的股权、爱乐游100%股权,,2317.12,9129.69,-112.193572,78421.71,,2013-08-31 00:00:00,7.58974510635,2.31,产业收购,广发证券,信息技术业,股份+现金,传媒
游族网络,,103.211605599,28571.71,38695.97,45130.63,2014-02-26 00:00:00,2014.0,收益法,,网络游戏,002174.SZ,13.5342522376,无,386696.3,386696.73,,19597.43,游族信息 100%的股权,,27834.21,11981.01,3746.64,386696.73,,2013-08-31 00:00:00,31.2758039598,无,借壳上市,华泰联合,信息技术业,100%股份,传媒
天威视讯,,,4063.06,4908.13,7264.21,2014-02-27 00:00:00,2014.0,收益法,,有线电视及增值,002238.SZ,31.4295137163,无,127700.0,,,,天宝公司100%股权、天隆公司100%股权,,,53976.05,,127700.0,,2013-09-30 00:00:00,1.36586411936,无,产业收购,中银国际,传播与文化产业,100%股份,传媒
利亚德,,23.477444262800002,1500,2250,2925,2014-02-27 00:00:00,2014.0,收益法,,装饰园林行业,300296.SZ,13.5,"其中 5,062.5万元用于向张志清等 10 名交易对方支付本次交易的现金对价部分，剩余 1,687.5万元将用于支持金达照明主营业务发展，提高并购后的整合效率。",20250.0,20644.22,,6111.39,金达照明 100%股份,9968.7,1431.72,5800.39,862.53,20250.0,,2013-09-30 00:00:00,2.49114456097,0.68,产业并购,华泰联合,建筑业,股份和现金,电子
长荣股份,,9.17326655186,12000,12600,13200,2014-02-28 00:00:00,2014.0,收益法,,印刷和记录媒介复制业,300195.SZ,9.2,支付标的资产的现金对价,93840.0,110840,,25708.71,力群股份 85%的股权,44402.31,11992.37,23046.59,12034.971335,110400.0,,2013-06-30 00:00:00,3.790296525430001,3.12,产业并购,渤海证券,机械、设备、仪表,股份和现金,机械设备
千方科技,,32.526276779899995,17000,"21889,94",26832.41,2014-02-28 00:00:00,2014.0,收益法,,智能交通,002373.SZ,16.5986182353,无,282176.512246,100453.78,,174037.81,紫光捷通 100%权益,94028.73,19161.87,20583.94,8675.34,282176.51,,2013-07-31 00:00:00,12.7085762007,0,借壳上市,华泰联合,信息技术业,股份,计算机
联建光电,,16.6040154688,8700,10000,11300,2014-03-12 00:00:00,2014.0,收益法,,广告行业,300269.SZ,9.88505747126,用于支付收购友拓公关和易事达现金对价款及本次交易的中介机构费用和其他交易费用,94895.0,86018.13,,22728.44,友拓公关 100%股权和易事达100%股权,40938.35,8523.28,10258.87,5179.47,86000.0,,2013-10-31 00:00:00,7.38298954953,2.82,产业并购,华泰联合,传播与文化产业,股份和现金,电子
精诚铜业,,-14.6727236077,3731.75,4948.8,5710,2014-03-12 00:00:00,2014.0,资产基础法,,铜材钢材生产与配套物流,002171.SZ,9.55764721645,"偿还借款、楚江合金 25,000 吨/年高新技术改造及新增 5,000 吨/年升级产品项目",35666.75,7477.9,,7447.04,双源管业资产70%股权,378385.98,2862.73,29072.81,-2430.82,35666.75,,2013-08-31 00:00:00,0.226807797389,1.19,产业并购,华林证券,金属、非金属,股份,有色金属
国机汽车,,18.614104296,60041.87,42025.11,-,2014-03-19 00:00:00,2014.0,资产基础法,,汽车经销,600335.SH,1.1796026672700002,补充流动资金,70825.55,72802.76,,70825.55,中汽进出口有限 100%股权,442860.73,5925.57,34843.01,3804.94,70825.55,,2013-06-30 00:00:00,1.03270469457,2.36,集团整体上市,中信证券,批发和零售贸易,股份,汽车
天舟文化,,14.5559900685,8615.01,12010.11,15014.92,2014-03-19 00:00:00,2014.0,收益法,,文化，游戏动漫,300148.SZ,14.5559900685,支付本次交易中的现金对价部分,125400.0,125413.31,,5790.48,神奇时代100%股权,6575.33,8615.01,5697.7,8615.01,125400.0,,2013-06-30 00:00:00,21.0088807765,2.5,产业并购,江海证券,信息技术业,股份和现金,传媒
云投生态,,19.369271941300003,4500,5850,7605,2014-03-20 00:00:00,2014.0,收益法,,园林绿化,002200.SZ,13.333333333299999,"其中 3,000 万元用于支付标的资产的现金对价部分，剩余募集资金净额将用于补充上市公司流动资金.",60000.0,60380,,15707.96,洪尧园林 66%的股权,16683.69,4498.21,9958.8,3097.69,60000.0,,2013-06-30 00:00:00,5.02482226774,1.32,产业并购,红塔证券、广州证券,建筑业,股份和现金,医药生物
凯利泰,,16.1855154351,5010,5760,6630,2014-03-20 00:00:00,2014.0,收益法,,医疗器械,300326.SZ,13.173652694600001,支付本次交易现金对价,52800.0,66877.58,,14450.96,艾迪尔 80%的股权,9681.6,1295.86,15848.71,4077.72,66000.0,,2013-09-30 00:00:00,3.16437678524,1。76,产业并购,国金证券,机械、设备、仪表,股份和现金,建筑装饰
和邦股份,,,13714.14,21125.17,21480.28,2014-03-21 00:00:00,2014.0,收益法,,双甘膦及其相关产品的生产与销售,603077.SH,11.6428459969,无,81432.5262,159671.62,,39957.89,和邦农科 100%股权,0,0,31370.06,0,159671.62,,2013-11-30 00:00:00,4.08993671035,0,产业并购,华西证券,石油、化学、塑胶、塑料,股份,化工
上海佳豪,,34.0441254091,1982.16,2650,3380,2014-03-21 00:00:00,2014.0,收益法,,天然气销售，陆路运输,300008.SZ,13.016103644500001,支付本次交易中的现金对价，支付本次交易税费等费用，补充沃金天然气和捷能运输的运营资金以及在建项目建设资金。,25800.0,25714.04,,2997.73,沃金天然气100%股、捷能运输 80%的股权,4275.71,691.81,3015.15,757.84,25800.0,,2013-10-31 00:00:00,7.556788219489999,0.55,产业并购,民族证券,交通运输、仓储业,股份和现金,国防军工
天一科技,,67.4314683386,20930.78,28123.45,35738.93,2014-03-26 00:00:00,2014.0,收益法,,中药制药业,000908.SZ,16.473315853499994,无,344799.35,344799.35,,254509.95,景峰制药100%股权,94380.27,14758.82,60991.23,5113.33,344799.35,,2013-06-30 00:00:00,4.653261132790001,0,借壳上市,广发证券,医药、生物制品,股份,机械设备
迪马股份,,14.8237795085,69343.85,92247.6,94748.88,2014-03-26 00:00:00,2014.0,资产基础法,,房地产,600565.SH,5.98833119303,用于标的公司在建项目和拟建项目建设及运营资金安排,415253.94,450175.62,,415253.94,同原地产 100%股权、国展地产 100%股权、深圳鑫润 100%股权，以及东银品筑 100%股权。,150361.31,39981.33,195244.64,28012.69,415253.94,,2013-07-31 00:00:00,1.12683912859,13.84,产业并购,海通证券,房地产业,股份,房地产
天业股份,,-18.4978469915,6470.76,9529.45,10832.5333333,2014-03-27 00:00:00,2014.0,资产基础法,,矿产,600807.SH,21.9324108245,补充流动资金,110951.33,-,,141919.36,天业黄金100%股权,423.84,-5949.34,17861.14,-7672.21,141919.366667,,2013-04-30 00:00:00,6.94570596651,3.7,集团整体上市,中信证券,采掘业,股份,房地产
闽福发A,,15.808909612699999,3800,4800,6000,2014-03-27 00:00:00,2014.0,收益法,,电磁安防行业,000547.SZ,15.3370552632,无,58280.81,58400,,28954.96,欧地安100%的股东权益,17085.99,3913.83,21487.24,3686.58,58280.81,,2013-06-30 00:00:00,1.7123450941100002,0,产业并购,东方花旗,电子,股份和现金,通信
中国天楹,,29.776576421599998,13665.57,17556.58,22583.81,2014-04-02 00:00:00,2014.0,收益法,,生态保护和环境治理,000035.SZ,13.171788663,用于天楹环保在建及拟建项目的建设和运营,180000.0,181100,,152949.89,天楹环保 100%股份,24981.51,8165.5,88778.17,6045.02,180000.0,,2013-09-30 00:00:00,1.02752546037,6,借壳上市,国金证券,社会服务业,股份,公用事业
水晶光电,,11.200716845899999,2161.15,2291.9,2494.9,2014-04-03 00:00:00,2014.0,收益法,,其他化工新材料,002273.SZ,11.5679152303,用于现金收购款的支付,25000.0,26530.02,,17805.8,夜视丽100%股权,12200.7,2191.45,7890.48,2232,25000.0,,2013-09-30 00:00:00,2.1683750545,0.83,产业并购,财通证券,石油、化学、塑胶、塑料,股份和现金,电子
南风股份,,16.2558811153,8000,12800,14080,2014-04-03 00:00:00,2014.0,收益法,,能源工程特种管件行业,300004.SZ,24.0,向标的公司增资,192000.0,193721.98,,102639.59,中兴装备100%股份,93527.02,7983.47,73174.51,11811.11,192000.0,,2013-10-31 00:00:00,1.62386451238,4,产业并购,中金,机械、设备、仪表,股份和现金,机械设备
航空动力,,44.8918981622,48639.280003,65301.91,0,2014-04-16 00:00:00,2014.0,资产基础法,,航空航天装备,600893.SH,19.6744374082,用于募集项目建设,956950.47,873341.58,,956950.47,黎明公司、南方公司、黎阳动力、晋航公司、吉发公司、贵动公司 100%股权，深圳三叶 80%股权，以及西航集团相关资产及负债,1363751.93927,36348.29819,488322.42,21316.7745,956950.47,,2012-12-31 00:00:00,0.959669330767,31.898349,集团整体上市,中信建投,机械、设备、仪表,股份,国防军工
秦川发展,,21.8426022704,-1925.34,895.05,0,2014-04-16 00:00:00,2014.0,资产基础法,,精密数控机床,000837.SZ,-124.931575722,无,240535.76,211488,,240535.76,秦川集团全部资产和负债,409560.44,1285.75,164454.31,11012.23,240535.76,,2012-12-31 00:00:00,0.462629711559,0,借壳上市,中信证券,机械、设备、仪表,股份,机械设备
粤传媒,,12.1774662752,4553.26,5682.59,6869.87,2014-04-16 00:00:00,2014.0,收益法,,传播与文化产业、户外LED大屏,002181.SZ,9.88302886284,无,45000.0,45098.96,,25466.51,榭丽传媒 100%的股权,23993.43,4685.43,26316.76,3695.35,45000.0,,2013-06-30 00:00:00,0.709936937526,0,产业并购,中银国际,传播与文化产业,股份和现金,传媒-报刊发行
*ST吉炭,,11.5228242124,39993.88,43706.2,47871.82,2014-05-27 00:00:00,2014.0,收益法,,工程技术，机电设备,000928.SZ,8.79067297296,用于以下用途：（1）9.71 亿元将用于开展霍邱铁矿深加工煤气余热发电 EPC 总承包项目、霍邱铁矿深加工项目空分工程 BOT 项目等总承包项目；（2） 2.00 亿元将用于中钢设备信息化建设项目,348057.39,351573.12,,186528.34,中钢设备 99%股权,895322.67,36215.61,115602.65,30511.02,351573.12,,2012-12-31 00:00:00,2.04122024884,11.71,借壳上市,瑞银证券,机械、设备、仪表,股份,有色金属
福建南纺,,10.2719955118,62500,50200,50800,2014-05-27 00:00:00,2014.0,收益法,,电力,600483.SH,8.10001904,无,464564.67,464564.67,,392056.81,鸿山热电 100%股权、福能新能源100%股权和晋江气电 75%股权,493401.22,79521.12,322257.3,49284.6,506251.19,,2013-08-31 00:00:00,0.570953365525,0,借壳上市,兴业证券,电力、煤气及水的生产和供应业,股份,纺织服装
顺荣股份,,46.006889531700004,30000,36000,43200,2014-05-27 00:00:00,2014.0,收益法,,网页游戏,002555.SZ,10.6666666667,支付现金对价,192000.0,321100,,14318.21,三七玩60%股权,58719.62,24508.55,11914.35,6955.48,320000.0,,2013-07-31 00:00:00,25.8583682702,4.8,产业并购,浙商证券、广发证券,信息技术业,股份和现金,传媒
汇冠股份,,31.9428322027,9405.44,11426.07,13906.07,2014-05-28 00:00:00,2014.0,收益法,,智能手机，平板电脑结构件,300282.SZ,11.399746317,向交易对方支付现金对价,98440.0,107219.63,,19365.84,旺鑫精密92%股权,51223.58,6660.83,19123.78,3356.61,107219.63,,2013-09-30 00:00:00,4.60661281399,3.28,产业并购,广发证券,信息技术业,股份和现金,电子
大地传媒,,12.250064087,25251.91,0,0,2014-05-28 00:00:00,2014.0,资产基础法,,图书出版,000719.SZ,11.7139836155,支付本次交易的现金对价,295800.46,301684.74,,295800.46,图书发行等业务的经营性资产,397500.79,33508.11,165788.62,24146.85,295800.46,,2013-03-31 00:00:00,0.78420243802,9.86,集团整体上市,国泰君安,传播与文化产业,股份和现金,传媒
兴发集团,,6.37415832814,9500,11500,14000,2014-05-28 00:00:00,2014.0,收益法,,智能手机，平板电脑结构件,600141.SH,11.2631578947,无,121182.6,238992.94,,63503.95,泰盛公司 51% 股权,181573.19,46928.64,53002.73,16786.53,107000.0,,2013-12-31 00:00:00,1.01876393914,0,产业并购,长江证券,信息技术业,股份和现金,化工
新时达,79300,16.6495546244,3700,5000,6300,2014-06-13 00:00:00,2014.0,收益法,,自动化机器设备运动控制系统,002527.SZ,16.2162162162,无,60000.0,60400,,,众为兴100%股份,15460.63,2479.93,13479.51,3603.7,60000.0,,2013-12-31 00:00:00,3.45120037746,0,产业并购,广发证券,机械、设备、仪表,股份和现金,电气设备
立思辰,,16.013964176800002,3605,4398.1,5365.68,2014-06-13 00:00:00,2014.0,收益法,,软件,300010.SZ,11.0957004161,支付现金对价,40000.0,42512.03,,20696.75,汇金科技 100%的股权,12678.7,3561.61,17631.03,2497.82,40000.0,,2013-12-31 00:00:00,1.26872735172,1.33,产业并购,华泰联合,信息技术业,股份和现金,信息技术
浩宁达,,27.3515641341,4745.28,6635.92,8491.51,2014-06-13 00:00:00,2014.0,收益法,,钻石、珠宝的销售,002356.SZ,10.7475217479,无,51000.0,51017.37,,11466.68,每克拉美100%股权,39812.08,3840.47,8147.8,1864.61,51000.0,,2013-09-30 00:00:00,5.2593583544,0,产业并购,西南证券,批发和零售贸易,股份和现金,电气设备
海隆软件,275000,137.60086403,15000,20000,25000,2014-06-16 00:00:00,2014.0,收益法,,互联网,002195.SZ,17.6666666667,用于标的公司二三四五主营业务相关项目,265000.0,266994.8,,,二三四五100.00%权益,13895.04,11174.43,10850.28,1925.86,265000.0,,2013-12-31 00:00:00,23.4233328541,8.33,产业并购,东吴证券,信息技术业,股份,计算机
方正电机,,16.078514922100002,1800,2000,2200,2014-06-16 00:00:00,2014.0,收益法,,智能控制器,002196.SZ,11.386288888900001,无,20000.0,20495.32,,12605.76,高科润 100%股权,18445.493905,-524.850052,5692.313369,1274.702303,20495.32,,2013-12-31 00:00:00,2.60052559854,0,产业并购,中信证券,电子,股份,电气设备
维尔利,,41.5244904223,3989.13,5023.34,5989.78,2014-06-16 00:00:00,2014.0,收益法,,沼气工程,300190.SZ,11.531336406700001,用于现金对价的支付,46000.0,46320,,13208.36,杭能环境 100%股权,9882.91,3024.84,10001.63,1107.78,46000.0,,2013-12-31 00:00:00,3.5992503222,1.53,产业并购,国信证券,社会服务业,股份和现金,公用事业
天晟新材,,114.63594574700001,2600,3600,5800,2014-06-17 00:00:00,2014.0,收益法,,声屏障,300169.SZ,15.538461538499998,支付现金对价,40000.0,40400,,7582.19,江苏新光环保工程100%股权,7477.84,773.86,6248.38,352.42,40400.0,,2013-12-31 00:00:00,5.46567590319,1.33,产业并购,广发证券,建筑业,股份和现金,化工
湖北广电,,51.75733412939999,9933.03,11466,13041.1,2014-06-17 00:00:00,2014.0,收益法,,广播电视,000665.SZ,21.764258237399996,支付现金对价,216185.03,216185.03,,140347.41,有线电视网络资产及负债,80442.512939,9940.99,106044.07,4176.896543,216185.03,,2013-06-30 00:00:00,1.03863384346,6.68,集团整体上市,申银万国,传播与文化产业,股份,可选消费
科冕木业,,20.622987598399998,18610,24320,30300,2014-06-17 00:00:00,2014.0,收益法,,网游,002354.SZ,13.168558839300001,无,245066.88,245066.88,,34019.4,天神互动100%股权,26579.84,13947.71,29683.34,11883.19,245066.88,,2013-12-31 00:00:00,7.25604126759,0,借壳上市,中信建投,信息技术业,股份,传媒
新南洋,,20.0435596237,3465.12,4604.52,5815.91,2014-06-18 00:00:00,2014.0,收益法,,非学历教育,600661.SH,16.79007942,支付现金对价,58179.64,58179.64,,42879.96,昂立科技 100%股权,53770.077076,3894.021724,11899.81,2902.660061,58179.64,,2013-03-31 00:00:00,3.889123439790001,1.93,产业并购,海通证券,传播与文化产业,股份,传媒
*ST常铝,,17.554499181300002,2300,2600,2800,2014-06-18 00:00:00,2014.0,收益法,,铝质高频焊管,002160.SZ,11.7391304348,用于标的公司的在建项目建设及运营资金安排,27100.0,27100,,8431.35,山东新合源 100%的股权,14805.344191,1980.584425,4696.53,1538.067234,27000.0,,2013-12-31 00:00:00,4.74892527036,0.9,产业并购,国金证券,金属、非金属,股份,有色金属
南洋科技,,-154.659105555,5000,6500,8450,2014-06-25 00:00:00,2014.0,收益法,,光学膜,002389.SZ,12.0,支付现金对价以及剩余部分将用于公司光学膜业务整合,48000.0,60447,,12748.22,东旭成80%股权,6522.52,3194.12,7984.96,-387.95,60000.0,,2013-12-31 00:00:00,6.51412655793,0.66,产业并购,齐鲁证券,石油、化学、塑胶、塑料,股份和现金,电子
力源信息,,26.422633241,2880,3456,4147,2014-06-25 00:00:00,2014.0,收益法,,IC元器件和应用解决方案,300184.SZ,9.96527777778,无,18655.0,28706.59,,7963.67,深圳市鼎芯无限科技65%的股权,18416.22,2528.69,4279.52,1086.19,28700.0,,2013-12-31 00:00:00,5.70635959173,0,产业并购,华泰联合,信息技术业,股份和现金,电子
盛路通信,,15.3821010027,2300,2600,2800,2014-06-25 00:00:00,2014.0,收益法,,铝质高频焊管,002446.SZ,20.8695652174,用于支付购买资产的现金对价，剩余部分作为标的公司的营运资金,48000.0,48050.57,,8361.44,合正电子100%的股权,16965.59,-1403.38,1576.74,3120.51,48000.0,,2013-10-31 00:00:00,29.4425586971,1.6,产业并购,中信建投,电子,股份和现金,通信
华润锦华,,13.1126925809,32636.11,36988.93,40435.82,2014-06-30 00:00:00,2014.0,收益法,,数字机顶盒,000810.SZ,10.7257574509,无,297147.0,350047,,30837.45,创维数字100%股权,296228.52,30398.34,124010.17,26695.28,350047.0,,2012-12-31 00:00:00,1.82272816818,0,借壳上市,西南证券,信息技术业,股份和现金,纺织服装
世纪华通,,56.2227461756,18000,23400,30400,2014-07-01 00:00:00,2014.0,收益法,,游戏,002602.SZ,10.094606666699999,支付现金对价,180000.0,181702.92,,22065.73,天游软件 100%股权和七酷网络 100%股权,18633.26,7783.79,12953.05,3231.84,181702.92,,2013-12-31 00:00:00,13.027809666400001,3.9,产业并购,海通证券,信息技术业,股份和现金,汽车
远兴能源,,12.3616876822,24859.02,24859.02,24859.02,2014-07-01 00:00:00,2014.0,收益法,,碱生产加工,000683.SZ,15.513251528,用于募集项目建设,315106.39,396018.58,,385644.23,中源化学81.71%股份,261552.193469,33373.376492,269516.08,31196.72976,385644.23,,2013-09-30 00:00:00,0.430876517646,10.5035463333,产业并购,海通证券,石油、化学、塑胶、塑料,股份,采掘
华芳纺织,,18.9541810139,52787.45,59371.74,68771.88,2014-07-01 00:00:00,2014.0,收益法,,化工产品,600273.SH,11.0066131249,支付现金对价,581011.04,581011.04,,218603.3,嘉化能源 100%股权,158680.55,42919.47,170139.86,30653.45,581011.04,,2013-09-30 00:00:00,2.4149025395900003,5,借壳上市,华林证券,石油、化学、塑胶、塑料,股份,纺织服装
万力达,,198.927883407,19286.72,23107.5,27201.22,2014-07-02 00:00:00,2014.0,收益法,,集成电路,002180.SZ,14.7770071842,无,275509.5,285000,,39495.16,艾派克 96.67%股权,15446.51,387.22,35998.14,1432.68,285000.0,,2013-12-31 00:00:00,6.917075715580001,0,借壳上市,东方花旗,电子,股份,电气设备
中创信测,2522304.76,47.9388268909,200266,224894,273303,2014-07-02 00:00:00,2014.0,收益法,,无线通信,600485.SH,11.7437032746,用于北京信威的建设项目,2248730.41,2351864.48,,,北京信威 95.61%的股份,91534.216565,171264.15961,442710.9,49059.7003,2351864.48,,2013-06-30 00:00:00,4.3124160259,32.54,借壳上市,安信证券,信息技术业,股份,通信
